pclass,survived,sex,age,sibsp,parch,fare,fare_per_person,fare_log,family_size,is_alone,embarked_Q,embarked_S,title_Miss,title_Mr,title_Mrs,title_Rare,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_T,deck_Unknown
1,0,0,0.9100730179806034,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0.724089631789452,0,0,211.3375,52.834375,2.2976745737953035,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.4680231765540577,0,0,25.9292,25.9292,1.1936507181367653,-0.5583460543187373,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,0.05454944150130691,0,0,106.425,35.475,1.6772336550910651,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.4265162138836097,0,0,512.3292,128.0823,3.6915094161071025,-0.5583460543187373,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0.9100730179806034,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.9472696952188336,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1.914383303412821,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,-0.9869575211691409,0,1,39.4,19.7,0.7743589405113832,0.07335229062787217,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1.6168098855069788,0,1,39.4,19.7,0.7743589405113832,0.07335229062787217,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,-0.01984391297515365,0,0,30.0,30.0,1.418018903932845,-0.5583460543187373,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,-0.6149907487868381,0,0,77.9583,25.986099999999997,1.1970147727513816,-0.5583460543187373,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0.05454944150130691,0,0,45.5,45.5,2.064247434651255,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,2.1375633668422025,0,0,146.5208,48.84026666666667,2.1748104938412998,-0.5583460543187373,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,-1.0613508756456016,0,1,211.3375,52.834375,2.2976745737953035,0.07335229062787217,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0.05454944150130691,0,0,26.0,26.0,1.1978354936481466,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.9869575211691409,0,0,86.5,28.833333333333332,1.3568795190966016,-0.5583460543187373,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0.9100730179806034,0,0,29.7,29.7,1.402519958492328,-0.5583460543187373,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,-0.7637774577397592,1,0,53.1,26.55,1.2299754503854137,0.07335229062787217,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,-0.8381708122162198,1,0,53.1,26.55,1.2299754503854137,0.07335229062787217,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,-0.39181068535745645,0,0,49.5042,49.5042,2.195901632085621,-0.5583460543187373,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1.244843113124676,0,0,75.2417,37.62085,1.768343289639139,-0.5583460543187373,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1.8399899489363605,0,0,51.8625,25.93125,1.1937720420807838,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0.5009095683600703,0,0,26.2875,26.2875,1.2147167475974887,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,-0.09423726745161422,1,0,82.1708,41.0854,1.9052640454895162,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1.1704497586482154,1,0,82.1708,41.0854,1.9052640454895162,0.07335229062787217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2.6583168481774266,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1.0960564041717549,2,0,90.0,30.0,1.418018903932845,0.7050506355744817,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,1,0.2777295049306886,1,0,90.0,30.0,1.418018903932845,0.07335229062787217,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0.5753029228365308,1,0,90.0,30.0,1.418018903932845,0.07335229062787217,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,0.05454944150130691,1,0,57.75,28.875,1.3591039376890803,0.07335229062787217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1.914383303412821,0,0,30.5,30.5,1.443520178574078,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1.3192364676011366,0,0,42.4,21.2,0.8858586356084943,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.5753029228365308,0,1,29.7,29.7,1.402519958492328,0.07335229062787217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0.12894279597776748,1,0,113.275,37.75833333333333,1.7740068431043037,0.07335229062787217,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,-0.466204039833917,1,0,113.275,37.75833333333333,1.7740068431043037,0.07335229062787217,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,2.1375633668422025,0,2,113.275,37.75833333333333,1.7740068431043037,0.7050506355744817,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,-0.7637774577397592,0,2,26.2833,26.2833,1.2144714170618551,0.7050506355744817,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,2.583923493700966,0,0,26.0,26.0,1.1978354936481466,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0.724089631789452,0,0,108.9,36.300000000000004,1.7128808590297604,-0.5583460543187373,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0.9100730179806034,0,0,25.7417,25.7417,1.1825147803189062,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.5405973943103776,0,1,61.9792,30.9896,1.4681017738250972,0.07335229062787217,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2.6583168481774266,0,1,61.9792,30.9896,1.4681017738250972,0.07335229062787217,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,-0.05704059021338393,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0.9100730179806034,0,0,61.3792,61.3792,2.5324720453209517,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1.2076464358864456,0,0,28.5,28.5,1.3389715142569034,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,-0.466204039833917,0,0,93.5,23.375,1.0348239075241301,-0.5583460543187373,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,-0.01984391297515365,1,0,66.6,33.3,1.5792443241601786,0.07335229062787217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.5405973943103776,1,0,66.6,33.3,1.5792443241601786,0.07335229062787217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,-0.8381708122162198,1,0,108.9,36.300000000000004,1.7128808590297604,0.07335229062787217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.9125641666926804,1,0,108.9,36.300000000000004,1.7128808590297604,0.07335229062787217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0.05454944150130691,0,0,93.5,23.375,1.0348239075241301,-0.5583460543187373,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1.6912032399834394,0,0,30.5,30.5,1.443520178574078,-0.5583460543187373,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,1.3192364676011366,0,0,52.0,26.0,1.1978354936481466,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1.9887766578892816,0,1,83.1583,27.71943333333333,1.296231891164722,0.07335229062787217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0.6496962773129914,0,0,61.3792,61.3792,2.5324720453209517,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0.9100730179806034,0,0,39.6,39.6,1.8479944718894534,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,-0.5405973943103776,0,0,135.6333,33.908325,1.6072632284397006,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.9100730179806034,0,0,227.525,45.505,2.064418801315879,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1.0216630496952943,0,1,211.3375,52.834375,2.2976745737953035,0.07335229062787217,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0.12894279597776748,0,0,50.4958,50.4958,2.2268909961951295,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1.1704497586482154,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.9100730179806034,0,0,50.0,50.0,2.211471631634249,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0.2777295049306886,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1.244843113124676,0,0,79.2,39.6,1.8479944718894534,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.5009095683600703,0,0,40.125,40.125,1.8684717856456503,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0.2777295049306886,0,0,86.5,28.833333333333332,1.3568795190966016,-0.5583460543187373,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1.914383303412821,1,0,59.4,29.7,1.402519958492328,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1.8399899489363605,1,0,59.4,29.7,1.402519958492328,0.07335229062787217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0.2777295049306886,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,-1.2101375845985227,2,2,262.375,37.482142857142854,1.7626088538414995,1.9684473254677004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,-0.8381708122162198,2,2,262.375,37.482142857142854,1.7626088538414995,1.9684473254677004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,-0.6149907487868381,2,2,262.375,37.482142857142854,1.7626088538414995,1.9684473254677004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2.3607434302715844,1,3,262.375,37.482142857142854,1.7626088538414995,1.9684473254677004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,1.3936298220775971,1,3,262.375,37.482142857142854,1.7626088538414995,1.9684473254677004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,0.9100730179806034,0,0,30.5,30.5,1.443520178574078,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.39181068535745645,0,0,69.3,34.65,1.6407708815144924,-0.5583460543187373,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0.9100730179806034,0,0,26.0,26.0,1.1978354936481466,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4265162138836097,1,0,57.75,28.875,1.3591039376890803,0.07335229062787217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0.05454944150130691,0,0,31.0,15.5,0.41292860766964784,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.35212285940714916,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0.7984829862659125,0,0,153.4625,51.15416666666667,2.2471382974449114,-0.5583460543187373,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0.4265162138836097,0,0,26.2875,26.2875,1.2147167475974887,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1.5424165310305182,1,0,55.9,27.95,1.3089761853283106,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0.724089631789452,1,0,55.9,27.95,1.3089761853283106,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,1.9887766578892816,0,0,35.5,35.5,1.6783256699764015,-0.5583460543187373,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,-0.09423726745161422,0,0,35.5,35.5,1.6783256699764015,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1.9887766578892816,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1.9887766578892816,0,0,30.6958,30.6958,1.45339634722259,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,-0.39181068535745645,1,0,60.0,30.0,1.418018903932845,0.07335229062787217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0.9100730179806034,0,0,26.0,26.0,1.1978354936481466,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,-0.8381708122162198,1,0,60.0,30.0,1.418018903932845,0.07335229062787217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,-0.39181068535745645,1,0,82.2667,41.13335,1.9070789028767092,0.07335229062787217,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,-0.466204039833917,1,0,82.2667,41.13335,1.9070789028767092,0.07335229062787217,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,-1.7308910659337466,0,2,134.5,26.9,1.2500957710473197,0.7050506355744817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1.1704497586482154,1,1,134.5,26.9,1.2500957710473197,0.7050506355744817,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0.7984829862659125,1,1,134.5,26.9,1.2500957710473197,0.7050506355744817,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,2.063170012365742,1,0,146.5208,48.84026666666667,2.1748104938412998,0.07335229062787217,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,1.1704497586482154,1,0,146.5208,48.84026666666667,2.1748104938412998,0.07335229062787217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,0.20333615045422804,0,0,30.5,30.5,1.443520178574078,-0.5583460543187373,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,2.4351367847480447,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,1.8399899489363605,1,0,55.4417,27.72085,1.2963105076707138,0.07335229062787217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1.0216630496952943,1,0,55.4417,27.72085,1.2963105076707138,0.07335229062787217,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1.6912032399834394,1,0,78.2667,39.13335,1.8295695451633864,0.07335229062787217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0.9100730179806034,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,2.4351367847480447,0,0,80.0,40.0,1.8636200447215114,-0.5583460543187373,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,2.8071035571303478,1,0,221.7792,55.4448,2.3731423376885927,0.07335229062787217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,2.5095301392245055,1,0,221.7792,55.4448,2.3731423376885927,0.07335229062787217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,2.3607434302715844,0,0,32.3208,32.3208,1.5330823795595092,-0.5583460543187373,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,1.3936298220775971,0,0,25.9292,25.9292,1.1936507181367653,-0.5583460543187373,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,-0.8381708122162198,0,2,79.65,26.55,1.2299754503854137,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1.6912032399834394,1,1,79.65,26.55,1.2299754503854137,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,0.724089631789452,1,1,79.65,26.55,1.2299754503854137,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,1.3936298220775971,1,0,52.0,26.0,1.1978354936481466,0.07335229062787217,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1.1704497586482154,1,0,52.0,26.0,1.1978354936481466,0.07335229062787217,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,1.4680231765540577,1,1,110.8833,27.720825,1.2963091203542205,0.7050506355744817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,-0.9125641666926804,0,2,110.8833,27.720825,1.2963091203542205,0.7050506355744817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0.724089631789452,1,1,110.8833,27.720825,1.2963091203542205,0.7050506355744817,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1.1704497586482154,0,0,79.2,39.6,1.8479944718894534,-0.5583460543187373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0.12894279597776748,0,0,28.5375,28.5375,1.340996239063778,-0.5583460543187373,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0.7984829862659125,0,0,27.7208,27.7208,1.2963077330365191,-0.5583460543187373,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2.3607434302715844,0,0,33.5,33.5,1.5885106041153192,-0.5583460543187373,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,1.3192364676011366,0,0,34.0208,34.0208,1.6123902001201527,-0.5583460543187373,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,0.4265162138836097,0,0,512.3292,128.0823,3.6915094161071025,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2.583923493700966,1,0,75.25,37.625,1.76851454160949,0.07335229062787217,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,2.2863500757951236,1,0,75.25,37.625,1.76851454160949,0.07335229062787217,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,2.2863500757951236,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1.8399899489363605,0,1,77.2875,38.64375,1.8100067344467412,0.07335229062787217,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,-0.6149907487868381,0,1,77.2875,38.64375,1.8100067344467412,0.07335229062787217,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,1.914383303412821,0,0,135.6333,33.908325,1.6072632284397006,-0.5583460543187373,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0.12894279597776748,0,2,164.8667,41.216675,1.910227759484658,0.7050506355744817,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2.063170012365742,1,1,164.8667,41.216675,1.910227759484658,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1.1704497586482154,1,1,164.8667,41.216675,1.910227759484658,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1.5424165310305182,1,1,211.5,42.3,1.9506103177576528,0.7050506355744817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,-0.16863062192807476,0,2,211.5,42.3,1.9506103177576528,0.7050506355744817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1.5424165310305182,1,1,211.5,42.3,1.9506103177576528,0.7050506355744817,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,-0.6149907487868381,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1.6168098855069788,0,1,61.3792,30.6896,1.4530845551335327,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.6149907487868381,0,1,61.3792,30.6896,1.4530845551335327,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0.9100730179806034,0,0,35.0,35.0,1.656341932986319,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0.12894279597776748,0,0,134.5,26.9,1.2500957710473197,-0.5583460543187373,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0.9100730179806034,0,0,35.5,35.5,1.6783256699764015,-0.5583460543187373,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,2.4351367847480447,0,0,26.55,26.55,1.2299754503854137,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0.5009095683600703,0,0,135.6333,33.908325,1.6072632284397006,-0.5583460543187373,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0.05454944150130691,1,0,24.0,12.0,0.03295015253995647,0.07335229062787217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.09423726745161422,1,0,24.0,12.0,0.03295015253995647,0.07335229062787217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0.05454944150130691,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,11.5,11.5,-0.029559649975558024,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.3174173308809959,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.35212285940714916,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.5009095683600703,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2.063170012365742,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.8381708122162198,0,0,11.5,11.5,-0.029559649975558024,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.466204039833917,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.5009095683600703,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2,0,0,-0.09423726745161422,0,0,10.5,10.5,-0.1624528966596744,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1.6168098855069788,0,0,12.525,12.525,0.0960492675646064,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0,0.20333615045422804,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.7637774577397592,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,-0.09423726745161422,0,0,26.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,-2.102857838316049,2,1,39.0,9.75,-0.26994051748508585,1.3367489805210908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,-1.8796777748866678,2,1,39.0,9.75,-0.26994051748508585,1.3367489805210908,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2,1,1,-1.2845309390749833,2,1,39.0,9.75,-0.26994051748508585,1.3367489805210908,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2,1,1,0.5009095683600703,0,3,39.0,9.75,-0.26994051748508585,1.3367489805210908,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2,1,0,0.35212285940714916,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,1,1,-0.7637774577397592,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.466204039833917,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.24302397640453532,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.9472696952188336,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.16863062192807476,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,-0.39181068535745645,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2,1,1,-1.0613508756456016,0,2,39.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2.2863500757951236,1,1,39.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.7984829862659125,1,1,39.0,13.0,0.15106311713725742,0.7050506355744817,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,-0.6893841032632987,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.3174173308809959,1,0,26.0,13.0,0.15106311713725742,0.07335229062787217,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0.5009095683600703,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,-0.3174173308809959,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0.9472696952188336,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,1,1,0.9472696952188336,0,0,13.0,13.0,0.15106311713725742,-0.5583460543187373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,-2.115259210507275,0,2,29.0,9.666666666666666,-0.2823436591689116,0.7050506355744817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
